﻿data;evento;evento_key;codigo_evento;tipo_evento;oficial;abrangencia;territorio;cidade;periodicidade;nivel_impacto;janela_ativacao;momento_no_ano;abordagem_editorial;cta_sugerido;canais_sugeridos;formato_sugerido;tags_editoriais;score_relevancia;score_editorial;descricao_ai;origem_ai;curiosidade_ai
06/01/2026;Dia da Gratidão;dia_da_gratidao;GRATIDAO;cultural;False;national;BR;;annual;peak;DIA_DA_GRATID_O;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;religioso|direitos|comportamental|católico|liberdade|valores;60.0;65.0;O Dia da Gratidão, celebrado em 6 de janeiro, é uma data que convida à reflexão sobre a importância de reconhecer e agradecer as bênçãos e conquistas da vida. Embora não seja uma data oficial no Brasil, é comemorada por diversas comunidades religiosas, especialmente entre os católicos, que veem nela uma oportunidade de expressar gratidão a Deus e aos outros. A data também promove valores como a solidariedade e a empatia, incentivando as pessoas a valorizarem as relações e a liberdade de expressão dos sentimentos.;A origem do Dia da Gratidão não é claramente documentada, mas sua celebração está ligada a tradições religiosas que enfatizam a importância da gratidão na vida cotidiana.;Em algumas culturas, a gratidão é considerada uma virtude fundamental, e práticas de agradecimento são incorporadas em rituais e celebrações ao longo do ano.
06/01/2026;Dia da Liberdade de Culto;dia_da_liberdade_de_culto;LIBERDADE_DE_CULTO;cultural;False;national;BR;;annual;peak;DIA_DA_LIBERDADE_DE_CULTO;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;religioso|direitos|comportamental|católico|liberdade|valores;60.0;65.0;O Dia da Liberdade de Culto, celebrado em 6 de janeiro, é uma data que visa promover e proteger a liberdade religiosa, assegurando que todas as pessoas possam praticar sua fé sem discriminação ou perseguição. Essa data é importante para reforçar os valores de respeito e tolerância entre diferentes crenças e religiões, contribuindo para a construção de uma sociedade mais justa e plural.;A data foi estabelecida para lembrar a importância da liberdade de culto, um direito fundamental garantido pela Declaração Universal dos Direitos Humanos e por diversas constituições ao redor do mundo.;Em muitos países, o Dia da Liberdade de Culto é uma oportunidade para diálogos inter-religiosos e eventos que celebram a diversidade religiosa.
06/01/2026;Dia de Reis;dia_de_reis;REIS;cultural;False;national;BR;;annual;peak;DIA_DE_REIS;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;religioso|direitos|comportamental|católico|liberdade|valores;60.0;65.0;O Dia de Reis, celebrado em 6 de janeiro, marca o fim do ciclo natalino e a festividade da Epifania, que comemora a visita dos Reis Magos ao menino Jesus. É um dia de grande importância cultural e religiosa, especialmente em países de tradição católica. No Brasil, a data é celebrada com diversas manifestações, como a tradicional 'Festa de Reis', onde grupos de pessoas se reúnem para cantar e dançar, muitas vezes em homenagem aos santos. Além disso, é comum a preparação do bolo de Reis, que contém uma surpresa em seu interior, simbolizando a busca dos Reis Magos pelo Salvador.;A celebração do Dia de Reis remonta à tradição cristã que reconhece a revelação de Jesus aos gentios, representada pelos Reis Magos. A data é mencionada no Evangelho de Mateus e se consolidou ao longo dos séculos como uma festividade importante no calendário cristão.;Em algumas regiões do Brasil, a celebração do Dia de Reis é acompanhada por rituais que misturam elementos da cultura africana e indígena, refletindo a diversidade cultural do país.
06/01/2026;Dia do Astrólogo;dia_do_astrologo;ASTROLOGO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia do Astrólogo é comemorado em 6 de janeiro e celebra a profissão dos astrólogos, que interpretam os astros e suas influências na vida das pessoas. Essa data é uma oportunidade para reconhecer a importância da astrologia na cultura e na história da humanidade, onde muitos buscam orientação e autoconhecimento por meio da leitura dos astros. Astrólogos desempenham um papel significativo em várias tradições e crenças, oferecendo insights sobre o futuro e ajudando na compreensão de questões pessoais.;A escolha do dia 6 de janeiro pode estar relacionada à tradição de celebração do Epifania, que marca a manifestação de Jesus aos Reis Magos, simbolizando a busca por conhecimento e verdade, valores também presentes na prática da astrologia.;A astrologia é uma das práticas esotéricas mais antigas do mundo, com registros que datam de civilizações como a babilônica e a egípcia.
07/01/2026;Dia da Liberdade de Cultos;dia_da_liberdade_de_cultos;LIBERDADE_DE_CULTOS;cultural;False;national;BR;;annual;peak;DIA_DA_LIBERDADE_DE_CULTOS;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;direitos|religioso|liberdade|fé;60.0;65.0;O Dia da Liberdade de Cultos, celebrado em 7 de janeiro, é uma data que visa promover e reforçar a importância da liberdade religiosa e a diversidade de crenças. Essa data é um momento para refletir sobre os direitos de cada indivíduo de professar sua fé sem discriminação ou perseguição. A liberdade de cultos é um princípio fundamental em sociedades democráticas, garantindo que todos possam viver e expressar suas crenças livremente.;A data foi instituída no Brasil como uma forma de reconhecer e proteger a diversidade religiosa, em consonância com os direitos humanos e a Constituição Federal, que assegura a liberdade de crença.;O Brasil é um país conhecido por sua pluralidade religiosa, abrigando diversas tradições, como o catolicismo, o protestantismo, o espiritismo, o candomblé e o budismo, entre outras.
07/01/2026;Dia do Leitor;dia_do_leitor;LEITOR;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia do Leitor, celebrado em 7 de janeiro, é uma data dedicada a promover a leitura e a valorização dos leitores em todo o mundo. A data busca incentivar o hábito da leitura, destacando sua importância para o desenvolvimento pessoal, cultural e social. A leitura é uma ferramenta fundamental para a formação de cidadãos críticos e informados, além de ser uma fonte de prazer e conhecimento.;Não há informações disponíveis sobre a origem específica do Dia do Leitor, mas a data reflete um movimento global que reconhece a leitura como um pilar essencial da educação e da cultura.;Estudos mostram que a leitura regular pode melhorar a empatia e a capacidade de se conectar com outras pessoas, além de expandir o vocabulário e a compreensão de diferentes contextos sociais.
07/01/2026;Dia de Não Aguentar Mais Isso;dia_de_nao_aguentar_mais_isso;NAO_AGUENTAR_MAIS_ISSO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia de Não Aguentar Mais Isso, celebrado em 7 de janeiro de 2026, é uma data cultural que visa promover a reflexão sobre os limites pessoais e a saúde mental. A ideia é incentivar as pessoas a expressarem suas frustrações e a buscarem mudanças positivas em suas vidas, seja em relacionamentos, trabalho ou outras áreas. A data se destaca como um momento de conscientização sobre a importância de cuidar do bem-estar emocional e de não tolerar situações que causem sofrimento.;Não há informações disponíveis sobre a origem específica desta data.;A data foi criada como uma resposta à crescente necessidade de discutir abertamente sobre saúde mental e a pressão do dia a dia.
08/01/2026;Dia da Fotografia;dia_da_fotografia;FOTOGRAFIA;behavior;False;national;BR;;annual;peak;DIA_DA_FOTOGRAFIA;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;profissão|arte|visual|criativo;45.0;50.0;O Dia da Fotografia, celebrado em 8 de janeiro, é uma data que homenageia a arte e a profissão da fotografia. É um momento para reconhecer a importância da fotografia como forma de expressão artística e como meio de documentar a história e a cultura. A fotografia permite capturar momentos, emoções e realidades, influenciando a maneira como percebemos o mundo ao nosso redor.;A data foi escolhida em homenagem ao aniversário da invenção da primeira câmera fotográfica, que revolucionou a forma como as imagens eram capturadas e compartilhadas. Embora a data específica de 8 de janeiro de 2026 não tenha um significado histórico amplamente reconhecido, o dia é uma oportunidade para celebrar a evolução da fotografia ao longo dos anos.;A fotografia não apenas documenta a vida, mas também tem o poder de influenciar movimentos sociais e culturais, servindo como uma ferramenta de mudança e conscientização.
08/01/2026;Dia do Fotógrafo;dia_do_fotografo;FOTOGRAFO;data_comemorativa;False;nacional;BR;;anual;pico;DIA_DO_FOT_GRAFO;sazonal;utilidade_publica;saiba_mais;Instagram|LinkedIn;carrossel|reels;criativo;45.0;50.0;O Dia do Fotógrafo é comemorado em 8 de janeiro e celebra a arte e a profissão da fotografia. Essa data é uma oportunidade para reconhecer o trabalho dos fotógrafos, que capturam momentos, emoções e histórias através de suas lentes. A fotografia é uma forma de expressão artística e também uma ferramenta importante para documentar a história e a cultura de um povo.;A escolha da data remete ao nascimento de um dos pioneiros da fotografia, o francês Louis Daguerre, que desenvolveu o daguerreótipo, um dos primeiros processos fotográficos, em 1839.;Em muitos países, o Dia do Fotógrafo é celebrado com exposições, workshops e concursos, promovendo a valorização da fotografia como arte e profissão.
09/01/2026;Dia do Fico (em 1822);dia_do_fico_em_1822;FICO_EM_1822;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0;O Dia do Fico, celebrado em 9 de janeiro, marca um momento crucial na história do Brasil, quando, em 1822, Dom Pedro I decidiu permanecer no Brasil, desobedecendo às ordens de retorno a Portugal. Este ato simbolizou a resistência à dominação portuguesa e foi um passo decisivo rumo à independência do Brasil, que seria proclamada em 7 de setembro do mesmo ano. A data é lembrada como um símbolo de autonomia e afirmação nacional.;O Dia do Fico surgiu em um contexto de crescente insatisfação com o domínio português, onde as ideias de liberdade e autonomia estavam em ascensão entre os brasileiros.;A frase 'Eu fico' de Dom Pedro I se tornou um marco na luta pela independência e é frequentemente citada em contextos de resistência e afirmação de identidade nacional.
09/01/2026;Dia do Astronauta;dia_do_astronauta;ASTRONAUTA;behavior;False;national;BR;;annual;peak;DIA_DO_ASTRONAUTA;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;histórico|profissão|brasil|espaço;45.0;50.0;O Dia do Astronauta, celebrado em 9 de janeiro, é uma data que homenageia os profissionais que se dedicam à exploração espacial. Essa comemoração é especialmente significativa no Brasil, onde a carreira de astronauta é vista como um símbolo de avanço científico e tecnológico. O dia serve para reconhecer as contribuições desses profissionais para a ciência e a pesquisa, além de inspirar novas gerações a se interessarem pela área de ciências exatas e pela exploração do espaço.;A data foi escolhida em homenagem ao primeiro astronauta brasileiro, Marcos Pontes, que voou para o espaço em 2006, tornando-se um marco na história do Brasil na exploração espacial.;Marcos Pontes é o único brasileiro a ter viajado ao espaço até hoje, e sua missão foi realizada a bordo da nave Soyuz, em parceria com a Agência Espacial Russa.
09/01/2026;Dia do Fico;dia_do_fico;FICO;behavior;False;national;BR;;annual;peak;DIA_DO_FICO;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;histórico|profissão|brasil|espaço;45.0;50.0;O Dia do Fico, celebrado em 9 de janeiro, é uma data que remete ao momento histórico em que Dom Pedro I decidiu permanecer no Brasil em 1822, desobedecendo às ordens da Corte Portuguesa para retornar a Lisboa. Esse ato simbolizou a resistência à dominação colonial e foi um passo crucial para a independência do Brasil, que seria proclamada em 7 de setembro do mesmo ano. A data é importante para refletir sobre a autonomia e a identidade nacional.;O Dia do Fico surgiu a partir do episódio em que Dom Pedro I, ao receber cartas que o convocavam a voltar a Portugal, declarou 'Fico!' em resposta, marcando sua decisão de ficar no Brasil e lutar pela independência.;O Dia do Fico é muitas vezes lembrado como um símbolo de coragem e determinação, sendo um marco na luta pela liberdade e autonomia do Brasil.
